http://dbpedia.org/ontology/RadioStation	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	emisora de radio	tipo	12	1029
http://dbpedia.org/ontology/RadioStation	<http://www.w3.org/2003/01/geo/wgs84_pos#lat>	emisora de radio	latitud	12	1029
http://dbpedia.org/ontology/RadioStation	<http://www.w3.org/2003/01/geo/wgs84_pos#long>	emisora de radio	longitud	12	1029
http://dbpedia.org/ontology/RadioStation	<http://xmlns.com/foaf/0.1/homepage>	emisora de radio	página principal	827	1029
http://dbpedia.org/ontology/TelevisionStation	<http://xmlns.com/foaf/0.1/logo>	canal de televisión	logo	1	1450
http://dbpedia.org/ontology/RadioStation	<http://xmlns.com/foaf/0.1/name>	emisora de radio	nombre	1027	1029
http://dbpedia.org/ontology/TelevisionStation	<http://xmlns.com/foaf/0.1/name>	canal de televisión	nombre	1435	1450
http://dbpedia.org/ontology/Place	<http://dbpedia.org/ontology/alias>	lugar	alias	365	188205
http://dbpedia.org/ontology/Protein	<http://dbpedia.org/ontology/arm>	proteína	brazo	972	1052
http://dbpedia.org/ontology/Protein	<http://dbpedia.org/ontology/band>	proteína	banda	969	1052
http://dbpedia.org/ontology/Protein	<http://dbpedia.org/ontology/casNumber>	proteína	Número del CAS	4	1052
http://dbpedia.org/ontology/Protein	<http://dbpedia.org/ontology/chromosome>	proteína	cromosoma	987	1052
http://dbpedia.org/ontology/Disease	<http://dbpedia.org/ontology/diseasesdb>	enfermedad	DiseasesDB	843	1618
http://dbpedia.org/ontology/Protein	<http://dbpedia.org/ontology/drugbank>	proteína	DrugBank	1	1052
http://dbpedia.org/ontology/Protein	<http://dbpedia.org/ontology/ecNumber>	proteína	Número CE	324	1052
http://dbpedia.org/ontology/Disease	<http://dbpedia.org/ontology/emedicineSubject>	enfermedad	eMedicine tema	560	1618
http://dbpedia.org/ontology/Disease	<http://dbpedia.org/ontology/emedicineTopic>	enfermedad	eMedicine tema	569	1618
http://dbpedia.org/ontology/Protein	<http://dbpedia.org/ontology/entrezgene>	proteína	EntrezGene	1023	1052
http://dbpedia.org/ontology/Place	<http://dbpedia.org/ontology/event>	lugar	evento	725	188205
http://dbpedia.org/ontology/Place	<http://dbpedia.org/ontology/firstAscentPerson>	lugar	persona que primero ascented una montaña	173	188205
http://dbpedia.org/ontology/Place	<http://dbpedia.org/ontology/floorArea>	lugar	Superficie (m2)	16	188205
http://dbpedia.org/ontology/Place	<http://dbpedia.org/ontology/height>	lugar	altura (μ)	5467	188205
http://dbpedia.org/ontology/Protein	<http://dbpedia.org/ontology/hgncid>	proteína	HGNCid	1018	1052
http://dbpedia.org/ontology/Disease	<http://dbpedia.org/ontology/icd10>	enfermedad	ICD10	608	1618
http://dbpedia.org/ontology/Disease	<http://dbpedia.org/ontology/icd9>	enfermedad	ICD9	845	1618
http://dbpedia.org/ontology/Disease	<http://dbpedia.org/ontology/icdo>	enfermedad	OIPC	51	1618
http://dbpedia.org/ontology/Place	<http://dbpedia.org/ontology/isHandicappedAccessible>	lugar	es accesible a discapacitados	60	188205
http://dbpedia.org/ontology/Constellation	__total__	Constelación	__total__	0	0
http://dbpedia.org/ontology/TelevisionStation	<http://dbpedia.org/ontology/leaderFunction>	canal de televisión	leaderFunction	203	1450
http://dbpedia.org/ontology/Place	<http://dbpedia.org/ontology/locatedInArea>	lugar	situado en la zona	577	188205
http://dbpedia.org/ontology/Protein	<http://dbpedia.org/ontology/locusSupplementaryData>	proteína	datos complementarios locus	119	1052
http://dbpedia.org/ontology/Disease	<http://dbpedia.org/ontology/medlineplus>	enfermedad	MedlinePlus	608	1618
http://dbpedia.org/ontology/Disease	__total__	enfermedad	__total__	1618	1618
http://dbpedia.org/ontology/Disease	<http://dbpedia.org/ontology/meshId>	enfermedad	MeSH ID	819	1618
http://dbpedia.org/ontology/Place	<http://dbpedia.org/ontology/routeStart>	lugar	ruta de inicio	5	188205
http://dbpedia.org/ontology/TelevisionStation	<http://dbpedia.org/ontology/slogan>	canal de televisión	eslogan	768	1450
http://dbpedia.org/ontology/Disease	<http://dbpedia.org/ontology/omim>	enfermedad	Identificación del OMIM	415	1618
http://dbpedia.org/ontology/Protein	<http://dbpedia.org/ontology/symbol>	proteína	símbolo	921	1052
http://dbpedia.org/ontology/Gene	__total__	gene	__total__	0	0
http://dbpedia.org/ontology/HumanGene	__total__	HumanGene	__total__	0	0
http://dbpedia.org/ontology/MouseGene	__total__	MouseGene	__total__	0	0
http://dbpedia.org/ontology/OlympicResult	__total__	olympic resultado	__total__	0	0
http://dbpedia.org/ontology/Protein	<http://dbpedia.org/ontology/omim>	proteína	Identificación del OMIM	1004	1052
http://dbpedia.org/ontology/Protein	<http://dbpedia.org/ontology/pdb>	proteína	AP	273	1052
http://dbpedia.org/ontology/Protein	<http://dbpedia.org/ontology/refseq>	proteína	RefSeq	989	1052
http://dbpedia.org/ontology/Place	<http://dbpedia.org/ontology/humanDevelopmentIndexRankingCategory>	lugar	None	94	188205
http://dbpedia.org/ontology/Place	<http://dbpedia.org/ontology/commune>	lugar	None	810	188205
http://dbpedia.org/ontology/Place	<http://dbpedia.org/ontology/thumbnail>	lugar	None	29	188205
http://dbpedia.org/ontology/Protein	<http://dbpedia.org/ontology/uniprot>	proteína	UniProt	1005	1052
http://dbpedia.org/ontology/Disease	<http://xmlns.com/foaf/0.1/name>	enfermedad	nombre	870	1618
http://dbpedia.org/ontology/Protein	<http://xmlns.com/foaf/0.1/name>	proteína	nombre	59	1052
http://dbpedia.org/ontology/Plant	__total__	planta	__total__	0	0
http://dbpedia.org/ontology/Protein	__total__	proteína	__total__	1052	1052
http://dbpedia.org/ontology/Place	<http://dbpedia.org/ontology/foundingDate>	lugar	fecha de fundación	32	188205
http://dbpedia.org/ontology/Place	<http://dbpedia.org/ontology/service>	lugar	servicio	86	188205
http://dbpedia.org/ontology/Infrastructure	<http://dbpedia.org/ontology/address>	infraestructura	dirección	2433	23528
http://dbpedia.org/ontology/Road	<http://dbpedia.org/ontology/country>	carretera	país	14606	14606
http://dbpedia.org/ontology/Infrastructure	<http://dbpedia.org/ontology/country>	infraestructura	país	14606	23528
http://dbpedia.org/ontology/Infrastructure	<http://dbpedia.org/ontology/formerName>	infraestructura	nombre anterior	329	23528
http://dbpedia.org/ontology/Infrastructure	<http://dbpedia.org/ontology/iataLocationIdentifier>	infraestructura	IATA identificador de ubicación	1719	23528
http://dbpedia.org/ontology/Infrastructure	<http://dbpedia.org/ontology/icaoLocationIdentifier>	infraestructura	OACI identificador de ubicación	1800	23528
http://dbpedia.org/ontology/Infrastructure	<http://dbpedia.org/ontology/language>	infraestructura	idioma	19	23528
http://dbpedia.org/ontology/Infrastructure	<http://dbpedia.org/ontology/location>	infraestructura	ubicación	4	23528
http://dbpedia.org/ontology/Infrastructure	<http://dbpedia.org/ontology/openingDate>	infraestructura	la fecha de apertura	9	23528
http://dbpedia.org/ontology/Infrastructure	<http://dbpedia.org/ontology/openingYear>	infraestructura	año de apertura	4085	23528
http://dbpedia.org/ontology/Infrastructure	<http://dbpedia.org/ontology/picture>	infraestructura	imagen	161	23528
http://dbpedia.org/ontology/Infrastructure	<http://dbpedia.org/ontology/province>	infraestructura	provincia	3720	23528
http://dbpedia.org/ontology/Infrastructure	<http://dbpedia.org/ontology/railwayPlatforms>	infraestructura	andenes	3720	23528
http://dbpedia.org/ontology/Infrastructure	<http://www.w3.org/2003/01/geo/wgs84_pos#long>	infraestructura	longitud	481	23528
http://dbpedia.org/ontology/Infrastructure	<http://dbpedia.org/ontology/commune>	infraestructura	None	810	23528
http://dbpedia.org/ontology/Park	__total__	parque	__total__	0	0
http://dbpedia.org/ontology/Airport	<http://dbpedia.org/ontology/city>	aeropuerto	ciudad	5	1924
http://dbpedia.org/ontology/Airport	<http://dbpedia.org/ontology/commander>	aeropuerto	comandante	1	1924
http://dbpedia.org/ontology/RouteOfTransportation	<http://dbpedia.org/ontology/country>	ruta de transporte	país	14606	14978
http://dbpedia.org/ontology/Airport	__total__	aeropuerto	__total__	1924	1924
http://dbpedia.org/ontology/Airport	<http://dbpedia.org/ontology/faaLocationIdentifier>	aeropuerto	FAA Identificador Ubicación	41	1924
http://dbpedia.org/ontology/Airport	<http://dbpedia.org/ontology/iataLocationIdentifier>	aeropuerto	IATA identificador de ubicación	1719	1924
http://dbpedia.org/ontology/Airport	<http://dbpedia.org/ontology/icaoLocationIdentifier>	aeropuerto	OACI identificador de ubicación	1800	1924
http://dbpedia.org/ontology/Station	<http://dbpedia.org/ontology/isHandicappedAccessible>	estación	es accesible a discapacitados	60	6626
http://dbpedia.org/ontology/Airport	<http://dbpedia.org/ontology/location>	aeropuerto	ubicación	4	1924
http://dbpedia.org/ontology/Station	<http://dbpedia.org/ontology/openingYear>	estación	año de apertura	4085	6626
http://dbpedia.org/ontology/Airport	<http://dbpedia.org/ontology/operator>	aeropuerto	operador	524	1924
http://dbpedia.org/ontology/Airport	<http://dbpedia.org/ontology/owner>	aeropuerto	propietario	192	1924
http://dbpedia.org/ontology/Station	<http://dbpedia.org/ontology/picture>	estación	imagen	161	6626
http://dbpedia.org/ontology/Station	<http://dbpedia.org/ontology/province>	estación	provincia	3720	6626
http://dbpedia.org/ontology/Station	<http://dbpedia.org/ontology/routeEnd>	estación	ruta final	10	6626
http://dbpedia.org/ontology/Airport	<http://dbpedia.org/ontology/runwayDesignation>	aeropuerto	designación de pista	2	1924
http://dbpedia.org/ontology/Airport	<http://dbpedia.org/ontology/runwayLength>	aeropuerto	longitud de la pista (μ)	2	1924
http://dbpedia.org/ontology/Airport	<http://dbpedia.org/ontology/runwaySurface>	aeropuerto	superficie de la pista	2	1924
http://dbpedia.org/ontology/Airport	<http://dbpedia.org/ontology/type>	aeropuerto	tipo	32	1924
http://dbpedia.org/ontology/Airport	<http://www.georss.org/georss/point>	aeropuerto	punto	481	1924
http://dbpedia.org/ontology/Airport	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	aeropuerto	tipo	481	1924
http://dbpedia.org/ontology/Airport	<http://www.w3.org/2003/01/geo/wgs84_pos#lat>	aeropuerto	latitud	481	1924
http://dbpedia.org/ontology/Airport	<http://www.w3.org/2003/01/geo/wgs84_pos#long>	aeropuerto	longitud	481	1924
http://dbpedia.org/ontology/Airport	<http://xmlns.com/foaf/0.1/homepage>	aeropuerto	página principal	4	1924
http://dbpedia.org/ontology/Airport	<http://xmlns.com/foaf/0.1/name>	aeropuerto	nombre	1910	1924
http://dbpedia.org/ontology/LaunchPad	__total__	la plataforma de lanzamiento	__total__	0	0
http://dbpedia.org/ontology/PowerStation	__total__	central eléctrica	__total__	0	0
http://dbpedia.org/ontology/PublicTransitSystem	__total__	sistema de transporte público	__total__	0	0
http://dbpedia.org/ontology/RailwayTunnel	__total__	túnel ferroviario	__total__	0	0
http://dbpedia.org/ontology/RoadJunction	__total__	carretera cruce	__total__	0	0
http://dbpedia.org/ontology/RoadTunnel	__total__	los túneles de carretera	__total__	0	0
http://dbpedia.org/ontology/RouteOfTransportation	__total__	ruta de transporte	__total__	14978	14978
http://dbpedia.org/ontology/Tunnel	__total__	túnel	__total__	0	0
http://dbpedia.org/ontology/WaterwayTunnel	__total__	vía túnel	__total__	0	0
http://dbpedia.org/ontology/Road	<http://dbpedia.org/ontology/wikiPageWikiLink>	carretera	None	2832	14606
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/address>	edificio	dirección	251	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/thumbnail>	edificio	None	10	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/territory>	edificio	territorio	29	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/annualTemperature>	edificio	None	9	6252
http://dbpedia.org/ontology/Building	__total__	edificio	__total__	6252	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/affiliation>	edificio	afiliación	54	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/architect>	edificio	arquitecto	668	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/area>	edificio	(m2)	1291	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/bedCount>	edificio	Número de camas	143	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/builder>	edificio	constructor	2	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/city>	edificio	ciudad	994	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/collection>	edificio	colección	77	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/commander>	edificio	comandante	75	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/country>	edificio	país	1683	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/curator>	edificio	curador	1	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/director>	edificio	director	88	6252
http://dbpedia.org/ontology/Church	__total__	iglesia	__total__	0	0
http://dbpedia.org/ontology/Building	<http://xmlns.com/foaf/0.1/name>	edificio	nombre	6003	6252
http://dbpedia.org/ontology/RailwayLine	__total__	línea de ferrocarril	__total__	0	0
http://dbpedia.org/ontology/ReligiousBuilding	__total__	edificio religioso	__total__	0	0
http://dbpedia.org/ontology/Road	<http://dbpedia.org/ontology/type>	carretera	tipo	91	14606
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/owner>	edificio	propietario	885	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/team>	edificio	equipo	275	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/president>	edificio	presidente	6	6252
http://dbpedia.org/ontology/Road	<http://dbpedia.org/ontology/routeNumber>	carretera	número de ruta	14606	14606
http://dbpedia.org/ontology/Stadium	<http://dbpedia.org/ontology/annualTemperature>	estadio	None	9	3207
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/event>	edificio	evento	725	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/floorArea>	edificio	Superficie (m2)	16	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/floorCount>	edificio	piso cuenta	53	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/foundedBy>	edificio	fundada por	24	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/foundingDate>	edificio	fecha de fundación	7	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/location>	edificio	ubicación	3489	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/longName>	edificio	LongName	216	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/network>	edificio	red	96	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/numberOfRooms>	edificio	número de habitaciones	73	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/numberOfSuites>	edificio	número de suites	27	6252
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/numberOfVisitors>	edificio	número de visitantes	254	6252
http://dbpedia.org/ontology/Stadium	<http://dbpedia.org/ontology/numberOfVisitors>	estadio	número de visitantes	136	3207
http://dbpedia.org/ontology/Stadium	<http://dbpedia.org/ontology/owner>	estadio	propietario	787	3207
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/picture>	edificio	imagen	3	6252
http://dbpedia.org/ontology/Stadium	<http://dbpedia.org/ontology/picture>	estadio	imagen	3	3207
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/seatingCapacity>	edificio	número de plazas	1702	6252
http://dbpedia.org/ontology/Stadium	<http://dbpedia.org/ontology/seatingCapacity>	estadio	número de plazas	1702	3207
http://dbpedia.org/ontology/Stadium	<http://dbpedia.org/ontology/team>	estadio	equipo	275	3207
http://dbpedia.org/ontology/Building	<http://dbpedia.org/ontology/type>	edificio	tipo	67	6252
http://dbpedia.org/ontology/Building	<http://www.georss.org/georss/point>	edificio	punto	13	6252
http://dbpedia.org/ontology/Building	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	edificio	tipo	13	6252
